street,zip_code,city,state,county,latitude,longitude,use_code,tax_assessment_year,tax_assessment,year_built,lot_size_sqft,finished_sqft,bathroom,bedrooms,last_sold_date,last_sold_price,region_id,region_type,region_name
612 Jersey Ave # 2,7302,Jersey City,NJ,Hudson,40.724921,-74.045451,Condominium,2015,161226,NA,NA,600,1,1,4/28/17,491000,273483,neighborhood,Downtown
124 Madison St APT 3L,7030,Hoboken,NJ,Hudson,40.739832,-74.039026,Condominium,2015,328258,NA,NA,550,1,1,4/28/17,430000,25146,city,Hoboken
384 Whimbrel Ln,7094,Secaucus,NJ,Hudson,40.786345,-74.075944,Condominium,2016,308841,1970,NA,1861,3,3,4/28/17,436000,33911,city,Secaucus
4514 Smith Ave # 4-2A,7047,North Bergen,NJ,Hudson,40.781289,-74.026777,Condominium,2015,211990,1986,867,867,NA,NA,4/27/17,214900,245503,neighborhood,Meadowview
40 Willow Ter,7030,Hoboken,NJ,Hudson,40.745227,-74.033019,SingleFamily,2015,624492,1901,622,864,1,3,4/26/17,837500,25146,city,Hoboken
219 Clendenny Ave,7304,Jersey City,NJ,Hudson,40.720618,-74.086862,SingleFamily,2015,283144,NA,2026,1447,2,3,4/26/17,355000,276653,neighborhood,West Side
1425 Garden St APT 303,7030,Hoboken,NJ,Hudson,40.753737,-74.027336,Condominium,2015,680311,2009,1141,1145,1.5,1,4/25/17,750000,25146,city,Hoboken
7423 Durham Ave,7047,North Bergen,NJ,Hudson,40.802231,-74.015648,SingleFamily,2015,186995,NA,NA,NA,NA,3,4/25/17,280000,40038,city,North Bergen
129 Franklin St APT B1,7307,Jersey City,NJ,Hudson,40.647879,-74.1898,Condominium,NA,NA,NA,NA,NA,1,2,NA,NA,31388,city,Elizabeth
212 William St,7029,Harrison,NJ,Hudson,40.74842,-74.159607,SingleFamily,2015,177549,2005,2613,1780,3,3,4/24/17,340000,8762,city,Harrison
1604 Central Ave,7087,Union City,NJ,Hudson,40.763504,-74.038113,MultiFamily2To4,2015,375376,NA,2700,NA,4,6,4/24/17,500000,54791,city,Union City
503 Bloomfield St # 1,7030,Hoboken,NJ,Hudson,40.742473,-74.030006,Condominium,2015,835927,1882,NA,1236,3,2,4/24/17,967000,25146,city,Hoboken
56 Storms Ave,7306,Jersey City,NJ,Hudson,40.722312,-74.067469,SingleFamily,2015,251832,NA,NA,NA,2,5,4/24/17,274000,274464,neighborhood,McGinley Square
1204 86th St,7047,North Bergen,NJ,Hudson,40.809019,-74.009045,SingleFamily,2015,165382,NA,2500,NA,2,3,4/24/17,312000,40038,city,North Bergen
1500 Hudson St APT 8A,7030,Hoboken,NJ,Hudson,40.754274,-74.024783,Condominium,2015,466847,NA,740,740,1,1,4/21/17,625000,25146,city,Hoboken
1108 Park Ave APT 3R,7030,Hoboken,NJ,Hudson,40.75088,-74.029897,Condominium,2015,472485,NA,NA,812,1,2,4/21/17,555000,25146,city,Hoboken
305 Saint Michaels Walk,7087,Union City,NJ,Hudson,40.765158,-74.037056,Condominium,2015,235951,2005,NA,1116,2,2,4/21/17,321500,54791,city,Union City
149 Essex St # 1503,7302,Jersey City,NJ,Hudson,40.713062,-74.041152,Condominium,2015,34644,NA,37239,968,NA,NA,6/30/11,455000,273483,neighborhood,Downtown
1602 75th St,7047,North Bergen,NJ,Hudson,40.803606,-74.017665,SingleFamily,2015,256155,NA,3402,NA,NA,3,4/21/17,390000,40038,city,North Bergen
110 Grant Ave,7029,Harrison,NJ,Hudson,40.748486,-74.161993,SingleFamily,NA,NA,1960,2500,NA,2,6,4/20/17,325000,8762,city,Harrison
527 78th St,7047,North Bergen,NJ,Hudson,40.801474,-74.008766,SingleFamily,2015,216313,1926,3333,1361,3,3,4/20/17,529000,762011,neighborhood,Racetrack
88 Morgan St APT 2308,7302,Jersey City,NJ,Hudson,40.719844,-74.035942,Condominium,2015,6995,NA,75542,837,1,1,11/10/16,707000,275730,neighborhood,The Waterfront
811 Montgomery St APT 2L,7306,Jersey City,NJ,Hudson,40.726229,-74.071033,Condominium,2015,258494,1904,3498,861,1,1,8/30/07,245000,274464,neighborhood,McGinley Square
277 4th St,7302,Jersey City,NJ,Hudson,40.72394,-74.046483,SingleFamily,2015,443038,NA,1899,NA,NA,NA,NA,NA,273483,neighborhood,Downtown
60 Erie St APT 306,7302,Jersey City,NJ,Hudson,40.723461,-74.043967,Condominium,2015,410060,NA,9901,1172,2,3,8/9/16,819000,273483,neighborhood,Downtown
263 Armstrong Ave,7305,Jersey City,NJ,Hudson,40.705186,-74.090957,SingleFamily,2015,261826,NA,1938,NA,1.5,4,11/3/16,329000,189019,neighborhood,Greenville
187 Liberty Ave,7306,Jersey City,NJ,Hudson,40.743288,-74.061956,MultiFamily2To4,2015,333112,NA,3825,890,4,6,1/26/17,475000,275707,neighborhood,The Heights
145 Sherman Ave APT 1R,7307,Jersey City,NJ,Hudson,40.745839,-74.046505,Condominium,2016,205573,NA,2800,830,1,2,9/21/16,278000,275707,neighborhood,The Heights
353 Webster Ave,7307,Jersey City,NJ,Hudson,40.750657,-74.042515,SingleFamily,2015,406395,NA,23099,NA,2,4,9/9/16,775000,275707,neighborhood,The Heights
126 Zabriskie St,7307,Jersey City,NJ,Hudson,40.74764,-74.055092,SingleFamily,2015,575616,NA,2500,NA,NA,0,9/12/16,499000,275707,neighborhood,The Heights
172 Bergen Ave,7305,Jersey City,NJ,Hudson,40.708335,-74.085069,MultiFamily2To4,2015,188875,1925,1451,2700,3,7,2/22/17,140000,189019,neighborhood,Greenville
203 Washington St,7302,Jersey City,NJ,Hudson,40.714148,-74.038291,MultiFamily2To4,2015,582945,NA,3123,6840,5,8,9/6/16,3125000,275730,neighborhood,The Waterfront
39 Union St,7304,Jersey City,NJ,Hudson,40.712055,-74.072529,MultiFamily2To4,2015,349767,NA,1001880,NA,5,7,2/28/17,417000,272945,neighborhood,Bergen-Lafayette
129 Franklin St APT B1,7307,Jersey City,NJ,Hudson,40.647879,-74.1898,Condominium,NA,NA,NA,NA,NA,1,2,NA,NA,31388,city,Elizabeth
15 Warren St APT 411X,7302,Jersey City,NJ,Hudson,40.711566,-74.040208,SingleFamily,2012,1966188,2002,63649,1370,NA,NA,NA,NA,273483,neighborhood,Downtown
142 Webster Ave # B1,7307,Jersey City,NJ,Hudson,40.743428,-74.046641,Condominium,2015,198202,NA,2500,992,1,2,12/9/16,335000,275707,neighborhood,The Heights
311 Washington St APT 11D,7302,Jersey City,NJ,Hudson,40.719261,-74.037261,Condominium,2015,561293,2007,10000,1306,2,2,8/22/16,830000,275730,neighborhood,The Waterfront
357 Varick St # 126A,7302,Jersey City,NJ,Hudson,40.720723,-74.048466,Condominium,2015,307128,NA,27399,802,1,1,10/7/16,474000,273483,neighborhood,Downtown
354 Terrace Ave,7307,Jersey City,NJ,Hudson,40.75806,-74.052084,SingleFamily,2015,383078,NA,385219,NA,2,4,10/17/16,439650,275707,neighborhood,The Heights
77 Hudson St APT 1504,7302,Jersey City,NJ,Hudson,40.714542,-74.034598,Condominium,2015,11659,NA,80586,758,1,1,8/30/16,739000,275730,neighborhood,The Waterfront
1 Greene St APT 209,7302,Jersey City,NJ,Hudson,40.712794,-74.036888,Condominium,2015,478348,NA,51836,1197,2,2,12/8/16,765000,275730,neighborhood,The Waterfront
479 Monmouth St # 1,7302,Jersey City,NJ,Hudson,40.726935,-74.048652,Condominium,2015,243505,NA,2500,522,NA,NA,6/18/10,180000,273483,neighborhood,Downtown
136 Sherman Ave,7307,Jersey City,NJ,Hudson,40.745161,-74.045903,MultiFamily2To4,2015,266489,1920,2000,1824,2,5,9/16/16,380000,275707,neighborhood,The Heights
108 Sanford Pl,7307,Jersey City,NJ,Hudson,40.74712,-74.055515,MultiFamily2To4,2015,283144,NA,2212,NA,3,5,3/15/17,435000,275707,neighborhood,The Heights
72 Bidwell Ave,7305,Jersey City,NJ,Hudson,40.703873,-74.079325,SingleFamily,2015,188541,NA,2500,NA,NA,NA,2/14/17,275000,189019,neighborhood,Greenville
45 River Dr S APT 2904,7310,Jersey City,NJ,Hudson,40.727601,-74.032081,Condominium,2015,26316,1989,43996,909,1,1,8/15/16,580000,275730,neighborhood,The Waterfront
129 Orient Ave,7305,Jersey City,NJ,Hudson,40.711657,-74.082016,SingleFamily,2015,191872,1991,2775,NA,NA,NA,1/10/17,227000,272945,neighborhood,Bergen-Lafayette
46 Bleecker St,7307,Jersey City,NJ,Hudson,40.750659,-74.048802,SingleFamily,2015,149900,NA,482,NA,NA,NA,9/16/16,220000,275707,neighborhood,The Heights
235 North St,7307,Jersey City,NJ,Hudson,40.754417,-74.05115,SingleFamily,2015,245503,1930,871,1400,1,3,2/22/17,174300,275707,neighborhood,The Heights
311 Washington St APT 7E,7302,Jersey City,NJ,Hudson,40.719261,-74.037261,Condominium,2015,515657,2007,10000,1200,2,2,11/1/16,790000,275730,neighborhood,The Waterfront
7400 River Rd APT 227,7047,North Bergen,NJ,Hudson,40.792306,-73.998122,Condominium,2015,461943,2006,NA,1075,2,2,4/28/17,425000,40038,city,North Bergen
162 Woodlawn Ave,7305,Jersey City,NJ,Hudson,40.703683,-74.086521,MultiFamily2To4,2015,193204,NA,1089000,NA,1,2,4/7/17,150000,189019,neighborhood,Greenville
1450 Washington St # 511,7030,Hoboken,NJ,Hudson,40.753839,-74.02596,Condominium,2015,924673,2012,NA,1207,2,2,4/7/17,999999,25146,city,Hoboken
157 Van Horne St,7304,Jersey City,NJ,Hudson,40.711571,-74.06568,MultiFamily2To4,2015,233178,1945,1698,2160,2,4,4/7/17,430000,272945,neighborhood,Bergen-Lafayette
1461 52nd St,7047,North Bergen,NJ,Hudson,40.787062,-74.027984,SingleFamily,2015,130802,NA,2099,NA,1,2,4/7/17,245000,40038,city,North Bergen
62 Carlton Ave,7306,Jersey City,NJ,Hudson,40.743647,-74.057086,Condominium,2015,226182,1901,2874,NA,4,4,4/6/17,495000,275707,neighborhood,The Heights
3515 Charles Ct,7047,North Bergen,NJ,Hudson,40.777976,-74.03708,SingleFamily,2015,208232,NA,2295,NA,2,3,4/6/17,310000,40038,city,North Bergen
714 9th St,7094,Secaucus,NJ,Hudson,40.793214,-74.068033,SingleFamily,2015,239097,1900,5000,1379,3,4,4/6/17,405000,33911,city,Secaucus
7618 1st Ave,7047,North Bergen,NJ,Hudson,40.800918,-74.008002,SingleFamily,2015,203534,1950,2500,1431,4,3,4/6/17,499000,762011,neighborhood,Racetrack
8 Waverly St,7306,Jersey City,NJ,Hudson,40.737088,-74.049246,SingleFamily,2015,283145,NA,2158,NA,NA,NA,4/11/17,1400,275707,neighborhood,The Heights
185 South St,7307,Jersey City,NJ,Hudson,40.750277,-74.050704,MultiFamily2To4,2015,416389,NA,2500,NA,3,6,4/5/17,530000,275707,neighborhood,The Heights
1156 50th St,7047,North Bergen,NJ,Hudson,40.784585,-74.02498,MultiFamily2To4,2015,196580,NA,1751,NA,NA,7,4/11/17,1700,40038,city,North Bergen
126 Webster Ave APT 1F,7307,Jersey City,NJ,Hudson,40.742771,-74.046958,MultiFamily2To4,NA,NA,NA,NA,1710,2,2,4/4/17,530000,275707,neighborhood,The Heights
24 Union St,7304,Jersey City,NJ,Hudson,40.711837,-74.071116,SingleFamily,2015,173218,NA,2064,NA,1,3,4/4/17,115000,272945,neighborhood,Bergen-Lafayette
64 Jefferson St # 64-B,7030,Hoboken,NJ,Hudson,40.738066,-74.038498,Condominium,2015,1118967,1998,2175,2175,NA,3,4/4/17,1400000,25146,city,Hoboken
691 3rd St,7094,Secaucus,NJ,Hudson,40.789069,-74.064425,SingleFamily,2016,268841,2016,5301,3300,4,4,4/4/17,740000,33911,city,Secaucus
89 Bostwick Ave,7305,Jersey City,NJ,Hudson,40.707814,-74.081807,MultiFamily5Plus,2015,295803,1970,2726,NA,1,3,4/3/17,437000,189019,neighborhood,Greenville
3502 Givernaud Ter,7047,North Bergen,NJ,Hudson,40.777878,-74.035566,SingleFamily,2015,193009,NA,2029,NA,NA,3,4/3/17,310000,40038,city,North Bergen
30 Manhattan Ave,7307,Jersey City,NJ,Hudson,40.742232,-74.050027,MultiFamily2To4,2015,283144,NA,2574,NA,1,3,4/3/17,400000,275707,neighborhood,The Heights
327 Maple St,7032,Kearny,NJ,Hudson,40.763515,-74.150427,MultiFamily2To4,2016,353338,1900,2500,NA,3,6,4/3/17,344900,5382,city,Kearny
2601 Palisade Ave # 2,7087,Union City,NJ,Hudson,40.768003,-74.029046,Condominium,2015,193050,1900,2500,932,1,2,4/1/17,180000,54791,city,Union City
9019 Wall St APT 2C,7047,North Bergen,NJ,Hudson,40.804569,-73.995515,MultiFamily2To4,2015,169705,1980,14418,935,2,2,4/1/17,1950,762010,neighborhood,Bulls Ferry
611 Schuyler Ave,7032,Kearny,NJ,Hudson,40.768664,-74.137386,MultiFamily2To4,2015,447920,1974,4050,4050,4,6,3/31/17,394000,5382,city,Kearny
421 Adams St APT 2R,7030,Hoboken,NJ,Hudson,40.742632,-74.035998,Condominium,2015,374155,NA,NA,543,1,1,3/31/17,375000,25146,city,Hoboken
207 Maple St,7086,Weehawken,NJ,Hudson,40.768254,-74.027255,SingleFamily,2015,292408,NA,1149,NA,2,3,3/31/17,500000,48385,city,Weehawken
741 Park Ave APT 3,7030,Hoboken,NJ,Hudson,40.745746,-74.031135,Condominium,2015,418133,1901,NA,671,1,1,3/31/17,436000,25146,city,Hoboken
209 Hutton St,7307,Jersey City,NJ,Hudson,40.746341,-74.055112,SingleFamily,2016,421643,1900,1089000,1973,3,4,3/31/17,540000,275707,neighborhood,The Heights
307 1st St APT 3,7030,Hoboken,NJ,Hudson,40.737997,-74.03498,Condominium,2015,458841,NA,1611,861,2,1,3/31/17,571000,25146,city,Hoboken
16 Roosevelt Ter,7002,Bayonne,NJ,Hudson,40.676549,-74.11703,SingleFamily,2015,447740,1955,5000,1872,3,3,3/31/17,445000,21685,city,Bayonne
111 W 4th St,7002,Bayonne,NJ,Hudson,40.650158,-74.13452,SingleFamily,2015,381009,NA,NA,NA,4,6,3/31/17,445000,21685,city,Bayonne
78 Jackson St # 5B,7030,Hoboken,NJ,Hudson,40.738475,-74.041702,Condominium,2015,861412,2009,1600,1600,2,3,3/31/17,1132500,25146,city,Hoboken
1 Shore Ln APT 1602,7310,Jersey City,NJ,Hudson,40.730388,-74.032325,Condominium,2015,20653,2000,40511,1120,2,2,3/31/17,965000,275730,neighborhood,The Waterfront
192 Prospect Ave,7002,Bayonne,NJ,Hudson,40.666389,-74.110959,MultiFamily2To4,2015,239656,1920,2500,1640,2,4,3/31/17,350000,21685,city,Bayonne
222 Monroe St # A2RS,7030,Hoboken,NJ,Hudson,40.74152,-74.039604,Condominium,2015,413171,1987,719,719,1,1,1/24/07,430000,25146,city,Hoboken
8804 1st Ave,7047,North Bergen,NJ,Hudson,40.807567,-74.003291,SingleFamily,2015,213870,NA,2500,NA,3,4,3/31/17,459000,40038,city,North Bergen
123 Harmon Cove Tower,7094,Secaucus,NJ,Hudson,40.781315,-74.078682,MultiFamily2To4,2015,205918,NA,NA,1379,2,2,3/31/17,302500,33911,city,Secaucus
4315 Newkirk Ave # 17,7047,North Bergen,NJ,Hudson,40.781251,-74.02967,SingleFamily,2015,299379,NA,2500,3237,NA,NA,3/31/17,390000,245503,neighborhood,Meadowview
83 Bright St # 4B,7302,Jersey City,NJ,Hudson,40.717162,-74.04904,Condominium,2015,230513,1908,3999,1730,2,2,3/30/17,1250000,273483,neighborhood,Downtown
536 28th St,7087,Union City,NJ,Hudson,40.77076,-74.03205,MultiFamily2To4,2015,327757,1908,2478,NA,3,4,3/30/17,255900,54791,city,Union City
270 Harrison Ave APT 108,7304,Jersey City,NJ,Hudson,40.72152,-74.079826,Condominium,2015,99267,1950,NA,850,1,2,3/30/17,240000,276653,neighborhood,West Side
120 W 22nd St,7002,Bayonne,NJ,Hudson,40.665552,-74.12425,SingleFamily,2015,261182,NA,2613,NA,2,4,3/30/17,315000,21685,city,Bayonne
2600 John F Kennedy Blvd APT 8C,7306,Jersey City,NJ,Hudson,40.725626,-74.072716,Condominium,2015,173551,NA,30527,1302,NA,NA,3/5/14,228000,276653,neighborhood,West Side
89 Windsor St,7032,Kearny,NJ,Hudson,40.761148,-74.153028,SingleFamily,2015,524670,1998,5001,2962,NA,NA,3/30/17,550000,5382,city,Kearny
90 Osprey Ct,7094,Secaucus,NJ,Hudson,40.801465,-74.06291,Condominium,2015,530187,2000,NA,2369,4,4,3/30/17,635000,33911,city,Secaucus
312 William St,7029,Harrison,NJ,Hudson,40.748655,-74.158069,SingleFamily,2015,297629,NA,2500,NA,NA,NA,3/29/17,355000,8762,city,Harrison
14A Riverview Cir,7047,North Bergen,NJ,Hudson,40.796167,-73.993524,Condominium,2015,253523,1983,308361,1600,2,2,5/16/02,440000,40038,city,North Bergen
19 W 53rd St,7002,Bayonne,NJ,Hudson,40.68513,-74.10139,MultiFamily2To4,2015,301124,1900,2500,2760,2,2,3/28/17,241000,21685,city,Bayonne
392 New York Ave,7307,Jersey City,NJ,Hudson,40.749442,-74.041533,MultiFamily2To4,2015,403064,NA,2500,1200,3,7,3/28/17,620000,275707,neighborhood,The Heights
71 Griffith St,7307,Jersey City,NJ,Hudson,40.74429,-74.04585,SingleFamily,2015,235510,NA,1002,NA,2,2,3/28/17,305000,275707,neighborhood,The Heights
1450 Washington St APT 210,7030,Hoboken,NJ,Hudson,40.753839,-74.02596,Condominium,2015,1262742,2012,NA,1504,2,3,3/28/17,1330000,25146,city,Hoboken
1450 Washington St APT 614,7030,Hoboken,NJ,Hudson,40.753839,-74.02596,Condominium,2015,582769,2012,NA,771,1,1,3/28/17,685000,25146,city,Hoboken
1450 Washington St APT 620,7030,Hoboken,NJ,Hudson,40.753839,-74.02596,Condominium,2015,823185,NA,NA,1115,2,1,3/28/17,903000,25146,city,Hoboken
22 Colonial Dr,7002,Bayonne,NJ,Hudson,40.69587,-74.10433,SingleFamily,2015,378140,1970,5625,2320,NA,NA,3/28/17,460000,21685,city,Bayonne
118 Willow Ave APT 1,7030,Hoboken,NJ,Hudson,40.738846,-74.034615,Condominium,2015,510826,NA,NA,868,1,2,3/27/17,755000,25146,city,Hoboken
107 Kensington Ave APT 203A,7304,Jersey City,NJ,Hudson,40.723512,-74.076738,Condominium,2016,120521,NA,NA,NA,1,1,3/27/17,170000,276653,neighborhood,West Side
1010 Willow Ave APT 1,7030,Hoboken,NJ,Hudson,40.749624,-74.031263,Condominium,2015,501917,1930,10367,950,1,1,3/27/17,700000,25146,city,Hoboken
16 Willow Ter,7030,Hoboken,NJ,Hudson,40.744821,-74.032928,SingleFamily,2015,650992,1900,631,1548,3,3,3/27/17,1042000,25146,city,Hoboken
120 32nd St APT 1L,7087,Union City,NJ,Hudson,40.768347,-74.025813,Condominium,2015,117761,NA,NA,572,1,1,3/27/17,158000,54791,city,Union City
1727 41st St,7047,North Bergen,NJ,Hudson,40.781794,-74.035538,MultiFamily2To4,2015,359143,NA,2374,NA,2,4,3/27/17,450000,189654,neighborhood,New Durham
803 Sip St APT 301,7087,Union City,NJ,Hudson,40.773754,-74.03286,Condominium,2015,309738,2006,1011,1026,1,2,3/24/17,345000,54791,city,Union City
203 Belmont Ave,7304,Jersey City,NJ,Hudson,40.721746,-74.075216,SingleFamily,2015,249833,1890,1189,NA,2,4,3/24/17,429000,274464,neighborhood,McGinley Square
44 Sherman Ave APT 2F,7307,Jersey City,NJ,Hudson,40.742196,-74.04819,Condominium,2015,93604,NA,NA,624,1,0,3/24/17,216000,275707,neighborhood,The Heights
129 Franklin St APT D3,7307,Jersey City,NJ,Hudson,40.742784,-74.050099,Condominium,2015,171553,NA,NA,606,1,1,3/24/17,229000,275707,neighborhood,The Heights
165 Hickory St,7032,Kearny,NJ,Hudson,40.759209,-74.145911,SingleFamily,2015,328281,NA,NA,NA,2,3,3/24/17,280000,5382,city,Kearny
15A Claremont Ave,7305,Jersey City,NJ,Hudson,40.706845,-74.074208,SingleFamily,2015,133244,1940,1550,1550,2,3,3/24/17,295000,272945,neighborhood,Bergen-Lafayette
2 Radio Ave APT C24,7094,Secaucus,NJ,Hudson,40.794214,-74.056255,Condominium,2015,147597,1980,NA,800,1,2,3/24/17,187500,33911,city,Secaucus
207 Blue Heron Dr,7094,Secaucus,NJ,Hudson,40.801355,-74.060482,Townhouse,2016,352274,NA,NA,1780,3,2,3/24/17,474000,33911,city,Secaucus
7111 Palisade Ave APT D1,7047,North Bergen,NJ,Hudson,40.796008,-74.008488,MultiFamily5Plus,2015,78933,1920,NA,602,1,1,3/24/17,99000,40038,city,North Bergen
2208 Harmon Cove Tower,7094,Secaucus,NJ,Hudson,40.781324,-74.078772,Condominium,2015,265606,1980,NA,1508,2,2,3/24/17,420000,33911,city,Secaucus
1 Greene St APT 608,7302,Jersey City,NJ,Hudson,40.712583,-74.036727,Condominium,2015,435376,NA,51836,1005,1,2,3/23/17,760000,275730,neighborhood,The Waterfront
600 Harbor Blvd UNIT 1058,7086,Weehawken,NJ,Hudson,40.758385,-74.025382,Condominium,2015,675828,2000,NA,1365,2,2,3/23/17,700000,48385,city,Weehawken
106 Humphrey Ave,7002,Bayonne,NJ,Hudson,40.650531,-74.133947,SingleFamily,2015,244200,1920,2692,1174,3,4,3/23/17,360000,21685,city,Bayonne
3907 Hudson Ave,7087,Union City,NJ,Hudson,40.77463,-74.023084,MultiFamily2To4,2015,360790,1898,1742,3178,3,6,3/22/17,365000,54791,city,Union City
56 Park St,7304,Jersey City,NJ,Hudson,40.717524,-74.068438,SingleFamily,2015,299800,1890,1564,1120,1,3,3/22/17,225000,274464,neighborhood,McGinley Square
2614 Palisade Ave # 1A,7086,Weehawken,NJ,Hudson,40.768016,-74.028907,Condominium,2015,145303,1970,NA,848,1,2,3/22/17,315000,48385,city,Weehawken
122 18th St,7087,Union City,NJ,Hudson,40.761423,-74.029878,SingleFamily,2015,284427,1910,2613,1880,NA,3,3/21/17,238000,54791,city,Union City
12 Audubon Ave APT 104,7305,Jersey City,NJ,Hudson,40.707794,-74.08665,Condominium,2015,96602,NA,12855,725,1,2,3/21/17,85000,189019,neighborhood,Greenville
228 Monroe St # D2RS,7030,Hoboken,NJ,Hudson,40.741382,-74.039819,Condominium,2016,399715,1985,719,719,NA,1,9/8/14,330000,25146,city,Hoboken
77 Hudson St APT 1708,7302,Jersey City,NJ,Hudson,40.714542,-74.034598,Condominium,2015,11659,NA,80586,872,1,1,3/21/17,885000,275730,neighborhood,The Waterfront
206 Seaview Ave,7305,Jersey City,NJ,Hudson,40.694856,-74.098018,MultiFamily2To4,2015,165223,2015,2844,NA,4,6,3/20/17,480000,189019,neighborhood,Greenville
109 Winfield Ave,7305,Jersey City,NJ,Hudson,40.692847,-74.094661,MultiFamily2To4,2015,253164,1895,2613,NA,3,7,3/20/17,180000,189019,neighborhood,Greenville
261 Ogden Ave,7307,Jersey City,NJ,Hudson,40.742863,-74.04429,MultiFamily2To4,2015,393071,NA,2500,NA,NA,6,3/20/17,699000,275707,neighborhood,The Heights
11 Cuneo Pl # D,7307,Jersey City,NJ,Hudson,40.738601,-74.047447,Condominium,2015,141572,NA,5597,783,1,2,3/20/17,324900,275707,neighborhood,The Heights
7 Marina Ky,7094,Secaucus,NJ,Hudson,40.787801,-74.076279,Townhouse,2015,284932,1976,NA,1452,3,2,3/20/17,388000,33911,city,Secaucus
509 Madison St APT 2C,7030,Hoboken,NJ,Hudson,40.743948,-74.037308,Condominium,2015,451962,NA,805,805,2,2,3/17/17,603000,25146,city,Hoboken
88 Morgan St APT 2308,7302,Jersey City,NJ,Hudson,40.719844,-74.035942,Condominium,2015,6995,NA,75542,837,1,1,11/10/16,707000,275730,neighborhood,The Waterfront
811 Montgomery St APT 2L,7306,Jersey City,NJ,Hudson,40.726229,-74.071033,Condominium,2015,258494,1904,3498,861,1,1,8/30/07,245000,274464,neighborhood,McGinley Square
277 4th St,7302,Jersey City,NJ,Hudson,40.72394,-74.046483,SingleFamily,2015,443038,NA,1899,NA,NA,NA,NA,NA,273483,neighborhood,Downtown
60 Erie St APT 306,7302,Jersey City,NJ,Hudson,40.723461,-74.043967,Condominium,2015,410060,NA,9901,1172,2,3,8/9/16,819000,273483,neighborhood,Downtown
263 Armstrong Ave,7305,Jersey City,NJ,Hudson,40.705186,-74.090957,SingleFamily,2015,261826,NA,1938,NA,1.5,4,11/3/16,329000,189019,neighborhood,Greenville
187 Liberty Ave,7306,Jersey City,NJ,Hudson,40.743288,-74.061956,MultiFamily2To4,2015,333112,NA,3825,890,4,6,1/26/17,475000,275707,neighborhood,The Heights
145 Sherman Ave APT 1R,7307,Jersey City,NJ,Hudson,40.745839,-74.046505,Condominium,2016,205573,NA,2800,830,1,2,9/21/16,278000,275707,neighborhood,The Heights
353 Webster Ave,7307,Jersey City,NJ,Hudson,40.750657,-74.042515,SingleFamily,2015,406395,NA,23099,NA,2,4,9/9/16,775000,275707,neighborhood,The Heights
126 Zabriskie St,7307,Jersey City,NJ,Hudson,40.74764,-74.055092,SingleFamily,2015,575616,NA,2500,NA,NA,0,9/12/16,499000,275707,neighborhood,The Heights
172 Bergen Ave,7305,Jersey City,NJ,Hudson,40.708335,-74.085069,MultiFamily2To4,2015,188875,1925,1451,2700,3,7,2/22/17,140000,189019,neighborhood,Greenville
203 Washington St,7302,Jersey City,NJ,Hudson,40.714148,-74.038291,MultiFamily2To4,2015,582945,NA,3123,6840,5,8,9/6/16,3125000,275730,neighborhood,The Waterfront
39 Union St,7304,Jersey City,NJ,Hudson,40.712055,-74.072529,MultiFamily2To4,2015,349767,NA,1001880,NA,5,7,2/28/17,417000,272945,neighborhood,Bergen-Lafayette
129 Franklin St APT B1,7307,Jersey City,NJ,Hudson,40.647879,-74.1898,Condominium,NA,NA,NA,NA,NA,1,2,NA,NA,31388,city,Elizabeth
15 Warren St APT 411X,7302,Jersey City,NJ,Hudson,40.711566,-74.040208,SingleFamily,2012,1966188,2002,63649,1370,NA,NA,NA,NA,273483,neighborhood,Downtown
142 Webster Ave # B1,7307,Jersey City,NJ,Hudson,40.743428,-74.046641,Condominium,2015,198202,NA,2500,992,1,2,12/9/16,335000,275707,neighborhood,The Heights
311 Washington St APT 11D,7302,Jersey City,NJ,Hudson,40.719261,-74.037261,Condominium,2015,561293,2007,10000,1306,2,2,8/22/16,830000,275730,neighborhood,The Waterfront
357 Varick St # 126A,7302,Jersey City,NJ,Hudson,40.720723,-74.048466,Condominium,2015,307128,NA,27399,802,1,1,10/7/16,474000,273483,neighborhood,Downtown
354 Terrace Ave,7307,Jersey City,NJ,Hudson,40.75806,-74.052084,SingleFamily,2015,383078,NA,385219,NA,2,4,10/17/16,439650,275707,neighborhood,The Heights
77 Hudson St APT 1504,7302,Jersey City,NJ,Hudson,40.714542,-74.034598,Condominium,2015,11659,NA,80586,758,1,1,8/30/16,739000,275730,neighborhood,The Waterfront
1 Greene St APT 209,7302,Jersey City,NJ,Hudson,40.712794,-74.036888,Condominium,2015,478348,NA,51836,1197,2,2,12/8/16,765000,275730,neighborhood,The Waterfront
479 Monmouth St # 1,7302,Jersey City,NJ,Hudson,40.726935,-74.048652,Condominium,2015,243505,NA,2500,522,NA,NA,6/18/10,180000,273483,neighborhood,Downtown
136 Sherman Ave,7307,Jersey City,NJ,Hudson,40.745161,-74.045903,MultiFamily2To4,2015,266489,1920,2000,1824,2,5,9/16/16,380000,275707,neighborhood,The Heights
108 Sanford Pl,7307,Jersey City,NJ,Hudson,40.74712,-74.055515,MultiFamily2To4,2015,283144,NA,2212,NA,3,5,3/15/17,435000,275707,neighborhood,The Heights
72 Bidwell Ave,7305,Jersey City,NJ,Hudson,40.703873,-74.079325,SingleFamily,2015,188541,NA,2500,NA,NA,NA,2/14/17,275000,189019,neighborhood,Greenville
